title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
3653,At Arm's Length,DRAMA,Zushi,THURSDAY,15,72868,9.51,860491,73731,HIATUS,"When the pressures of university and betrayals within his crumbling friend group pushed him to his breaking point, Michael left school to focus on his mental health. Now one year into his recovery, he returns to university determined to get his life back on track—but the scars remain, and his lingering doubts force him to keep his walls up. His desire for connection wins over when he meets Reina, a girl as guarded as he is, but he soon realizes that in order to reach her heart, he'll have to open up his own.

This series contains themes regarding depression, mental health and suicide that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
3648,Rewriting Extinction,COMEDY,Various Artists,FRIDAY,29,117660,9.68,2202440,328177,COMPLETED,An anthology dedicated to saving as many species from extinction as humanly possible.
3647,Seven Years Later,DRAMA,Tirapuw,TUESDAY,3,209860,9.19,6886885,685934,COMPLETED,"What would you do if you couldn’t go anywhere whenever you felt like it? Would you free yourself? This is the difficult choice high school student Kala finds herself faced with when her friends offer to take her on a new years getaway. After a series of mishaps, she finds herself in a strange situation - she appears to have been zapped seven years into the future in the blink of an eye. Will Kala overcome the bizarre experience she’s facing? The adventures of a girl out of time begin now!"
3606,Nonesuch,MYSTERY,The Bitsy Artist,TUESDAY,64,64133,9.45,2738516,394154,COMPLETED,"Welcome to the town of Nonesuch. The rules are simple: You can not escape unless you leave with the person you came in with, but as Connor and Bridget discover, finding your partner is not so easy when there are dozens of copies of them wandering the old western grounds of Nonesuch… Itching to become more and more like their hosts- questioning them and stalking them to learn more about who they are. Connor and Bridget may know each other, but they’re about to learn just how little they know about themselves."
3600,Our Time,DRAMA,"seaweed candy,Leewol",FRIDAY,3,118766,9.62,3158507,516712,COMPLETED,"After an unexpected accident, Mirae falls into a coma. But for some reason, she keeps waking up at a time when everyone else’s stops. With this miraculous power, she tries desperately to wake up from her coma and return to everyone else’s time.
Meanwhile, Mansu, a rebellious teenage boy with the ability to stop time, flicks his fingers daily to get away from family drama and troubles at school. However, he meets Mirae walking around in a time where everyone should be completely still.
Will Mansu be the key for Mirae to come back to our time?
"
3598,Hellbound,THRILLER,"Choi Gyuseok,Yeon Sangho",TUESDAY,7,227258,9.29,3056167,303561,COMPLETED,"Repent, or face hell on Earth! In Seoul, apparitions have started appearing before those who have done wrong to notify them of when they will die. A new religious group explains these happenings as God condemning people to make them live more righteously. Detective Jin is assigned to investigate the latest incident, just as his wife’s murderer is scheduled to be released from prison."
3597,Reincarnated as an Unruly Heir,ACTION,"Jeon madu,zaemu,eunho",WEDNESDAY,153,417191,9.53,29612912,2329831,ONGOING,"Once a rising martial arts master, Jagak Yang is known as the Ten Strike Finisher due to his ability to defeat any opponent within ten moves. Jagak is also the son of the leader of the Great Martial Alliance, an organization of virtuous martial arts sects. His future leadership over the martial arts world seems all but assured -- that is, until he is assassinated by jealous rivals! Jagak is reincarnated into the body of Cheonso Ma, the playboy second-in-command of the evil Shining Light Cult. Can Jagak remain true to his principles despite his new life on the dark side? "
3596,The Greatest Estate Developer,FANTASY,"Lee Hyun Min,Kim Hyunsoo,BK_Moon",THURSDAY,189,1361481,9.92,200284828,15379159,ONGOING,"When civil engineering student Suho Kim falls asleep reading a fantasy novel, he wakes up as a character in the book! Suho is now in the body of Lloyd Frontera, a lazy noble who loves to drink, and whose family is in a mountain of debt. Using his engineering knowledge, Suho designs inventions to avert the terrible future that lies in wait for him. With the help of a giant hamster, a knight, and the world’s magic, can Suho dig his new family out of debt and build a better future?"
3595,Study Group,ACTION,"Hyungwuk Shin,Seungyeon Ryu",SUNDAY,202,940899,9.72,60846361,4381440,ONGOING,"Nicknamed the “school for future criminals,” Yusung Technical High School isn’t exactly the ideal place to study. A rarity among his peers, Gamin is a student with just one goal: to get into university. At a school where it’s every man for himself, he is rejected from countless study groups before he decides to form his own. When Hankyeong, Gamin’s former tutor, joins his high school in hopes of earning her teacher certification, it seems like they’re both reaching for the impossible. Can they defeat the odds and achieve their dreams?

"
3593,The Earth's Chosen Savior,ACTION,"Shinel,Ha jung soo",FRIDAY,7,211230,9.01,6137129,643829,COMPLETED,"The Earth has a message for all of its inhabitants: the world is ending in 42 days, and monsters will bring about the apocalypse. Game studio employee Jeong-u Park is selected by the Earth as someone who can save the planet, but he must first survive in a world where people are now killing each other for power. He also must compete with other saviors to retain his planet-saving abilities. As doomsday approaches, can Jeong-u become the savior the world needs?"
3591,Wished You Were Dead,DRAMA,"SEOCHEONG,ARAN,JINSEO,KIMAE",SATURDAY,7,1207741,9.01,104806696,8685436,COMPLETED,"King Karloi of Croisen finds himself at odds with his position in life. His wife’s father, Duke Deluah, is angling for the throne, and as an outsider to the family, Karloi fears for his position. His frustrations have affected his marriage, though he finds himself questioning his cold approach to his wife, Evonne. He may no longer recognize her, but Evonne saved his life long ago, and was his first love. This is but one of many secrets Evonne bears the weight of, having fallen victim to a curse that prevents her from telling any secrets...
"
3581,Ultra-Alternate Character,ACTION,JIXKSEE,THURSDAY,14,262502,9.41,13006672,1305724,COMPLETED,"In Ergosphere Online, a VR MMORPG craze, Oreum Lee is harshly mocked by his party members for being a mediocre healer. Not only that, his teammates in the game bully him in real life at school. Oreum’s saving grace is his alternate character, a powerful Avenger class character that he plays with extraordinary skill. One day when Oreum logs out of the game, a glitch in the system imbues him with his alternate character’s abilities and forces him to fight against evil monsters from the in-game realm. Will Oreum survive the game world and his school life at the same time? "
3577,Flawed Almighty,SUPERNATURAL,"Carnby Kim,RH Song",MONDAY,7,247403,9.64,15823752,2254465,COMPLETED,"Do good or go to hell. The conditions of his new curse seem simple enough for once-hopeful hoodlum Jeonji Kim. Or so it seems when his perky guardian angel shows up on his doorstep one day and heals his limp. But will simply going through the motions of helping people be enough to appease a petty god with a grudge?
"
3525,Agatha,DRAMA,Dain Lee,FRIDAY,4,162507,9.21,4982103,728615,COMPLETED,"Despite her title, Princess Agatha was a sweet and unassuming girl who lived with relatives away from the royal palace. When her father’s sudden death put her on the throne, she was happy to become the Queen Consort instead, letting her husband Halon rule as the King of Zerlasha. Little did she know that Halon would scheme behind her back, allying with the powerful Kingdom of Cavenia, an erstwhile enemy. With her country Zerlasha falling prey to corruption and crime, the time arrives for Agatha to step up as a true queen and leader. Will Queen Agatha take a stand against King Halon to save her country and protect her people?"
3515,Death: Rescheduled,THRILLER,Snailords,SATURDAY,102,888613,9.36,40829032,5405620,ONGOING,"Born into a strange world, where one murder a year is legal, Kreyul witnessed his childhood friend die, as the killer walked free. Kreyul begins a journey to end the killing practice across the 5 districts of Criminaxe. Traveling from districts where love is a crime punishable by death, to districts with playgrounds for serial killers to hunt children, Kreyul's team have their work cut out for them. Will they end the kill law before it ends them?"
